gm_number,opp,win_lose,r,ra,inn,walkoff,forfeit,extra_innings,won_prev_game,team,season,series,series_gm_number,series_wins,series_tot_gms,series_per,series_won
153,BAL,L,2,7,0,0,0,0,1,NYY,2001,3,18,13,19,0.7222222222222222,1
154,BAL,T,1,1,15,0,0,1,0,NYY,2001,3,19,13,19,0.6842105263157895,1
155,CHW,W,8,1,0,0,0,0,0,NYY,2001,5,4,3,6,0.75,1
156,CHW,W,6,4,0,0,0,0,1,NYY,2001,5,5,4,6,0.8,1
157,CHW,W,2,1,0,0,0,0,1,NYY,2001,5,6,5,6,0.8333333333333334,1
158,TBD,L,1,4,0,0,0,0,1,NYY,2001,16,16,12,19,0.75,1
159,TBD,L,4,8,0,0,0,0,0,NYY,2001,16,17,12,19,0.7058823529411765,1
160,TBD,L,2,5,0,0,0,0,0,NYY,2001,16,18,12,19,0.6666666666666666,1
161,TBD,W,1,0,0,0,0,0,0,NYY,2001,16,19,13,19,0.6842105263157895,1
1,BAL,L,3,10,0,0,0,0,0,NYY,2002,3,1,0,19,0,1
2,BAL,W,1,0,0,0,0,0,0,NYY,2002,3,2,1,19,0.5,1
3,BAL,W,4,1,0,0,0,0,1,NYY,2002,3,3,2,19,0.6666666666666666,1
4,TBD,W,4,0,0,0,0,0,1,NYY,2002,16,1,1,18,1,1
5,TBD,W,3,0,0,0,0,0,1,NYY,2002,16,2,2,18,1,1
6,TBD,W,7,2,0,0,0,0,1,NYY,2002,16,3,3,18,1,1
7,TOR,W,16,3,0,0,0,0,1,NYY,2002,18,1,1,19,1,1
8,TOR,W,5,2,0,0,0,0,1,NYY,2002,18,2,2,19,1,1
9,TOR,L,7,9,0,0,0,0,1,NYY,2002,18,3,2,19,0.6666666666666666,1
10,TOR,L,3,11,0,0,0,0,0,NYY,2002,18,4,2,19,0.5,1
11,BOS,L,2,3,0,0,0,0,0,NYY,2002,4,1,0,19,0,1
12,BOS,L,6,7,0,0,0,0,0,NYY,2002,4,2,0,19,0,1
13,BOS,W,6,2,0,0,0,0,0,NYY,2002,4,3,1,19,0.3333333333333333,1
14,BOS,L,3,4,0,0,0,0,1,NYY,2002,4,4,1,19,0.25,1
15,BAL,L,4,5,0,0,0,0,0,NYY,2002,3,4,2,19,0.5,1
16,BAL,W,7,1,0,0,0,0,0,NYY,2002,3,5,3,19,0.6,1
17,BAL,W,8,4,0,0,0,0,1,NYY,2002,3,6,4,19,0.6666666666666666,1
18,TOR,W,6,5,0,1,0,0,1,NYY,2002,18,5,3,19,0.6,1
19,TOR,L,4,5,10,0,0,1,1,NYY,2002,18,6,3,19,0.5,1
20,TOR,W,9,2,0,0,0,0,0,NYY,2002,18,7,4,19,0.5714285714285714,1
21,OAK,W,2,1,0,0,0,0,1,NYY,2002,12,1,1,9,1,1
22,OAK,W,8,5,0,0,0,0,1,NYY,2002,12,2,2,9,1,1
23,OAK,L,2,6,0,0,0,0,1,NYY,2002,12,3,2,9,0.6666666666666666,1
24,SEA,W,7,1,0,0,0,0,0,NYY,2002,14,1,1,9,1,1
25,SEA,L,0,1,0,0,0,0,1,NYY,2002,14,2,1,9,0.5,1
26,SEA,W,4,3,0,0,0,0,0,NYY,2002,14,3,2,9,0.6666666666666666,1
27,OAK,W,8,2,0,0,0,0,1,NYY,2002,12,4,3,9,0.75,1
28,OAK,L,1,4,0,0,0,0,1,NYY,2002,12,5,3,9,0.6,1
29,OAK,W,9,2,0,0,0,0,0,NYY,2002,12,6,4,9,0.6666666666666666,1
30,SEA,L,2,6,0,0,0,0,1,NYY,2002,14,4,2,9,0.5,1
31,SEA,L,5,9,0,0,0,0,0,NYY,2002,14,5,2,9,0.4,1
32,SEA,L,6,10,0,0,0,0,0,NYY,2002,14,6,2,9,0.3333333333333333,1
33,TBD,W,5,2,0,0,0,0,0,NYY,2002,16,4,4,18,1,1
34,TBD,W,7,2,0,0,0,0,1,NYY,2002,16,5,5,18,1,1
35,TBD,W,3,1,0,0,0,0,1,NYY,2002,16,6,6,18,1,1
36,MIN,W,5,3,0,0,0,0,1,NYY,2002,10,1,1,6,1,1
37,MIN,W,4,2,0,0,0,0,1,NYY,2002,10,2,2,6,1,1
38,MIN,W,10,4,0,0,0,0,1,NYY,2002,10,3,3,6,1,1
39,TBD,W,10,3,0,0,0,0,1,NYY,2002,16,7,7,18,1,1
40,TBD,L,7,10,0,0,0,0,1,NYY,2002,16,8,7,18,0.875,1
41,TBD,W,13,0,0,0,0,0,0,NYY,2002,16,9,8,18,0.8888888888888888,1
42,MIN,W,13,12,14,1,0,1,1,NYY,2002,10,4,4,6,1,1
43,MIN,W,6,2,0,0,0,0,1,NYY,2002,10,5,5,6,1,1
44,MIN,W,3,0,0,0,0,0,1,NYY,2002,10,6,6,6,1,1
45,TOR,W,6,3,0,0,0,0,1,NYY,2002,18,8,5,19,0.625,1
46,TOR,W,4,1,0,0,0,0,1,NYY,2002,18,9,6,19,0.6666666666666666,1
47,TOR,L,3,8,0,0,0,0,1,NYY,2002,18,10,6,19,0.6,1
48,BOS,L,1,3,0,0,0,0,0,NYY,2002,4,5,1,19,0.2,1
49,BOS,L,8,9,11,1,0,1,0,NYY,2002,4,6,1,19,0.16666666666666666,1
50,BOS,W,3,2,0,0,0,0,0,NYY,2002,4,7,2,19,0.2857142857142857,1
51,BOS,W,14,5,0,0,0,0,1,NYY,2002,4,8,3,19,0.375,1
52,CHW,W,10,6,0,0,0,0,1,NYY,2002,5,1,1,6,1,1
53,CHW,W,4,2,0,0,0,0,1,NYY,2002,5,2,2,6,1,1
54,CHW,W,6,3,0,0,0,0,1,NYY,2002,5,3,3,6,1,1
55,BOS,L,2,5,0,0,0,0,1,NYY,2002,4,9,3,19,0.3333333333333333,1
56,BOS,W,10,2,0,0,0,0,0,NYY,2002,4,10,4,19,0.4,1
57,BOS,L,1,7,0,0,0,0,1,NYY,2002,4,11,4,19,0.36363636363636365,1
58,BAL,L,3,4,0,0,0,0,0,NYY,2002,3,7,4,19,0.5714285714285714,1
59,BAL,W,13,5,0,0,0,0,0,NYY,2002,3,8,5,19,0.625,1
60,BAL,L,3,4,0,0,0,0,1,NYY,2002,3,9,5,19,0.5555555555555556,1
61,SFG,W,2,1,0,0,0,0,0,NYY,2002,15,1,1,3,1,1
62,SFG,L,3,4,0,0,0,0,1,NYY,2002,15,2,1,3,0.5,1
63,SFG,W,4,2,0,0,0,0,0,NYY,2002,15,3,2,3,0.6666666666666666,1
64,ARI,W,7,5,0,0,0,0,1,NYY,2002,2,1,1,3,1,1
65,ARI,W,6,4,0,0,0,0,1,NYY,2002,2,2,2,3,1,1
66,ARI,L,5,9,0,0,0,0,1,NYY,2002,2,3,2,3,0.6666666666666666,1
67,NYM,W,4,2,10,0,0,1,0,NYY,2002,11,1,1,6,1,1
68,NYM,L,0,8,0,0,0,0,1,NYY,2002,11,2,1,6,0.5,1
69,NYM,L,2,3,0,0,0,0,0,NYY,2002,11,3,1,6,0.3333333333333333,1
70,COL,W,10,5,0,0,0,0,0,NYY,2002,7,1,1,3,1,1
71,COL,W,20,10,0,0,0,0,1,NYY,2002,7,2,2,3,1,1
72,COL,L,11,14,10,1,0,1,1,NYY,2002,7,3,2,3,0.6666666666666666,1
73,SDP,L,1,9,0,0,0,0,0,NYY,2002,13,1,0,3,0,1
74,SDP,W,1,0,0,0,0,0,0,NYY,2002,13,2,1,3,0.5,1
75,SDP,W,3,2,0,0,0,0,1,NYY,2002,13,3,2,3,0.6666666666666666,1
76,BAL,L,3,4,0,0,0,0,1,NYY,2002,3,10,5,19,0.5,1
77,BAL,L,7,8,0,1,0,0,0,NYY,2002,3,11,5,19,0.45454545454545453,1
78,BAL,W,3,2,0,0,0,0,0,NYY,2002,3,12,6,19,0.5,1
79,NYM,W,11,5,0,0,0,0,1,NYY,2002,11,4,2,6,0.5,1
80,NYM,L,2,11,0,0,0,0,1,NYY,2002,11,5,2,6,0.4,1
81,NYM,W,8,0,0,0,0,0,0,NYY,2002,11,6,3,6,0.5,1
82,CLE,W,10,5,0,0,0,0,1,NYY,2002,6,1,1,9,1,1
83,CLE,W,11,8,0,0,0,0,1,NYY,2002,6,2,2,9,1,1
84,CLE,W,7,1,0,0,0,0,1,NYY,2002,6,3,3,9,1,1
85,TOR,W,6,3,0,0,0,0,1,NYY,2002,18,11,7,19,0.6363636363636364,1
86,TOR,L,3,8,0,0,0,0,1,NYY,2002,18,12,7,19,0.5833333333333334,1
87,TOR,W,10,6,0,0,0,0,0,NYY,2002,18,13,8,19,0.6153846153846154,1
88,CLE,W,7,4,0,0,0,0,1,NYY,2002,6,4,4,9,1,1
89,CLE,L,1,2,10,1,0,1,1,NYY,2002,6,5,4,9,0.8,1
90,CLE,W,14,5,0,0,0,0,0,NYY,2002,6,6,5,9,0.8333333333333334,1
91,CLE,L,7,10,0,1,0,0,1,NYY,2002,6,7,5,9,0.7142857142857143,1
92,TOR,L,5,8,0,0,0,0,0,NYY,2002,18,14,8,19,0.5714285714285714,1
93,TOR,W,7,6,0,0,0,0,0,NYY,2002,18,15,9,19,0.6,1
94,DET,W,2,1,0,1,0,0,1,NYY,2002,8,1,1,9,1,1
95,DET,W,6,5,0,0,0,0,1,NYY,2002,8,2,2,9,1,1
96,BOS,L,2,4,0,0,0,0,1,NYY,2002,4,12,4,19,0.3333333333333333,1
97,BOS,W,9,8,11,1,0,1,0,NYY,2002,4,13,5,19,0.38461538461538464,1
98,BOS,W,9,8,0,1,0,0,1,NYY,2002,4,14,6,19,0.42857142857142855,1
99,CLE,L,3,9,0,0,0,0,1,NYY,2002,6,8,5,9,0.625,1
100,CLE,W,14,7,0,0,0,0,0,NYY,2002,6,9,6,9,0.6666666666666666,1
101,TBD,W,12,9,0,0,0,0,1,NYY,2002,16,10,9,18,0.9,1
102,TBD,L,4,7,0,0,0,0,1,NYY,2002,16,11,9,18,0.8181818181818182,1
103,TBD,W,9,1,0,0,0,0,0,NYY,2002,16,12,10,18,0.8333333333333334,1
104,TEX,W,9,2,0,0,0,0,1,NYY,2002,17,1,1,7,1,1
105,TEX,W,9,6,0,0,0,0,1,NYY,2002,17,2,2,7,1,1
106,TEX,L,6,17,0,0,0,0,1,NYY,2002,17,3,2,7,0.6666666666666666,1
107,ANA,L,1,2,0,0,0,0,0,NYY,2002,1,1,0,7,0,1
108,ANA,W,4,0,0,0,0,0,0,NYY,2002,1,2,1,7,0.5,1
109,ANA,L,4,5,0,0,0,0,1,NYY,2002,1,3,1,7,0.3333333333333333,1
110,ANA,W,7,5,12,0,0,1,0,NYY,2002,1,4,2,7,0.5,1
111,KCR,L,2,6,0,0,0,0,1,NYY,2002,9,1,0,6,0,1
112,KCR,W,6,2,0,0,0,0,0,NYY,2002,9,2,1,6,0.5,1
113,KCR,W,6,3,0,0,0,0,1,NYY,2002,9,3,2,6,0.6666666666666666,1
114,OAK,L,2,3,16,0,0,1,1,NYY,2002,12,7,4,9,0.5714285714285714,1
115,OAK,L,0,8,0,0,0,0,0,NYY,2002,12,8,4,9,0.5,1
116,OAK,W,8,5,0,0,0,0,0,NYY,2002,12,9,5,9,0.5555555555555556,1
117,KCR,W,10,5,0,0,0,0,1,NYY,2002,9,4,3,6,0.75,1
118,KCR,W,3,2,14,0,0,1,1,NYY,2002,9,5,4,6,0.8,1
119,KCR,W,7,5,0,0,0,0,1,NYY,2002,9,6,5,6,0.8333333333333334,1
120,SEA,W,9,3,0,0,0,0,1,NYY,2002,14,7,3,9,0.42857142857142855,1
121,SEA,W,8,3,0,0,0,0,1,NYY,2002,14,8,4,9,0.5,1
122,SEA,L,2,5,0,0,0,0,1,NYY,2002,14,9,4,9,0.4444444444444444,1
123,ANA,W,7,5,0,0,0,0,0,NYY,2002,1,5,3,7,0.6,1
124,ANA,L,1,5,11,0,0,1,1,NYY,2002,1,6,3,7,0.5,1
125,ANA,W,4,2,0,0,0,0,0,NYY,2002,1,7,4,7,0.5714285714285714,1
126,TEX,L,2,6,0,0,0,0,1,NYY,2002,17,4,2,7,0.5,1
127,TEX,W,3,2,0,0,0,0,0,NYY,2002,17,5,3,7,0.6,1
128,TEX,L,2,6,0,0,0,0,1,NYY,2002,17,6,3,7,0.5,1
129,TEX,W,10,3,0,0,0,0,0,NYY,2002,17,7,4,7,0.5714285714285714,1
130,BOS,W,6,0,0,0,0,0,1,NYY,2002,4,15,7,19,0.4666666666666667,1
131,BOS,W,7,0,0,0,0,0,1,NYY,2002,4,16,8,19,0.5,1
132,TOR,L,4,7,0,0,0,0,1,NYY,2002,18,16,9,19,0.5625,1
133,TOR,W,9,7,0,0,0,0,0,NYY,2002,18,17,10,19,0.5882352941176471,1
134,TOR,L,1,5,0,0,0,0,1,NYY,2002,18,18,10,19,0.5555555555555556,1
135,TOR,L,6,7,0,0,0,0,0,NYY,2002,18,19,10,19,0.5263157894736842,1
136,BOS,L,4,8,0,0,0,0,0,NYY,2002,4,17,8,19,0.47058823529411764,1
137,BOS,W,4,2,0,0,0,0,0,NYY,2002,4,18,9,19,0.5,1
138,BOS,W,3,1,0,0,0,0,1,NYY,2002,4,19,10,19,0.5263157894736842,1
139,DET,W,9,3,0,0,0,0,1,NYY,2002,8,3,3,9,1,1
140,DET,W,8,1,0,0,0,0,1,NYY,2002,8,4,4,9,1,1
141,DET,L,1,2,0,0,0,0,1,NYY,2002,8,5,4,9,0.8,1
142,DET,W,6,4,0,0,0,0,0,NYY,2002,8,6,5,9,0.8333333333333334,1
143,BAL,W,5,2,0,0,0,0,1,NYY,2002,3,13,7,19,0.5384615384615384,1
144,BAL,W,3,1,0,0,0,0,1,NYY,2002,3,14,8,19,0.5714285714285714,1
145,BAL,W,5,4,11,1,0,1,1,NYY,2002,3,15,9,19,0.6,1
146,BAL,W,7,3,0,0,0,0,1,NYY,2002,3,16,10,19,0.625,1
147,CHW,L,2,13,0,0,0,0,1,NYY,2002,5,4,3,6,0.75,1
148,CHW,L,1,8,0,0,0,0,0,NYY,2002,5,5,3,6,0.6,1
149,CHW,W,8,4,6,0,0,0,0,NYY,2002,5,6,4,6,0.6666666666666666,1
150,TBD,L,7,9,0,0,0,0,1,NYY,2002,16,13,10,18,0.7692307692307693,1
151,TBD,W,7,1,0,0,0,0,0,NYY,2002,16,14,11,18,0.7857142857142857,1
152,TBD,L,2,3,10,1,0,1,1,NYY,2002,16,15,11,18,0.7333333333333333,1
153,DET,W,5,1,0,0,0,0,0,NYY,2002,8,7,6,9,0.8571428571428571,1
154,DET,W,3,2,0,0,0,0,1,NYY,2002,8,8,7,9,0.875,1
155,DET,W,4,3,0,0,0,0,1,NYY,2002,8,9,8,9,0.8888888888888888,1
156,TBD,L,2,3,0,0,0,0,1,NYY,2002,16,16,11,18,0.6875,1
157,TBD,W,6,0,0,0,0,0,0,NYY,2002,16,17,12,18,0.7058823529411765,1
158,TBD,W,4,3,0,0,0,0,1,NYY,2002,16,18,13,18,0.7222222222222222,1
159,BAL,W,6,2,0,0,0,0,1,NYY,2002,3,17,11,19,0.6470588235294118,1
160,BAL,W,4,2,0,0,0,0,1,NYY,2002,3,18,12,19,0.6666666666666666,1
161,BAL,W,6,1,0,0,0,0,1,NYY,2002,3,19,13,19,0.6842105263157895,1
1,TOR,W,8,4,0,0,0,0,0,NYY,2003,18,1,1,19,1,1
2,TOR,W,10,1,0,0,0,0,1,NYY,2003,18,2,2,19,1,1
3,TOR,W,9,7,0,0,0,0,1,NYY,2003,18,3,3,19,1,1
4,TBD,W,12,2,0,0,0,0,1,NYY,2003,16,1,1,19,1,1
5,TBD,L,5,6,0,1,0,0,1,NYY,2003,16,2,1,19,0.5,1
6,TBD,W,10,5,0,0,0,0,0,NYY,2003,16,3,2,19,0.6666666666666666,1
7,MIN,W,7,3,0,0,0,0,1,NYY,2003,11,1,1,7,1,1
8,MIN,W,2,1,0,0,0,0,1,NYY,2003,11,2,2,7,1,1
9,MIN,W,2,0,0,0,0,0,1,NYY,2003,11,3,3,7,1,1
10,TBD,W,5,4,0,1,0,0,1,NYY,2003,16,4,3,19,0.75,1
11,TBD,L,1,2,0,0,0,0,1,NYY,2003,16,5,3,19,0.6,1
12,TOR,W,10,9,0,0,0,0,0,NYY,2003,18,4,4,19,1,1
13,TOR,W,5,0,0,0,0,0,1,NYY,2003,18,5,5,19,1,1
14,TOR,L,6,7,0,0,0,0,1,NYY,2003,18,6,5,19,0.8333333333333334,1
15,TOR,W,4,0,0,0,0,0,0,NYY,2003,18,7,6,19,0.8571428571428571,1
16,MIN,W,11,4,0,0,0,0,1,NYY,2003,11,4,4,7,1,1
17,MIN,W,4,2,0,0,0,0,1,NYY,2003,11,5,5,7,1,1
18,MIN,W,8,2,0,0,0,0,1,NYY,2003,11,6,6,7,1,1
19,MIN,W,15,1,0,0,0,0,1,NYY,2003,11,7,7,7,1,1
20,ANA,W,8,3,0,0,0,0,1,NYY,2003,1,1,1,9,1,1
21,ANA,W,9,2,0,0,0,0,1,NYY,2003,1,2,2,9,1,1
22,ANA,L,2,6,0,0,0,0,1,NYY,2003,1,3,2,9,0.6666666666666666,1
23,TEX,W,3,2,0,0,0,0,0,NYY,2003,17,1,1,9,1,1
24,TEX,W,7,5,10,0,0,1,1,NYY,2003,17,2,2,9,1,1
25,TEX,L,7,10,0,0,0,0,1,NYY,2003,17,3,2,9,0.6666666666666666,1
26,SEA,L,0,6,0,0,0,0,0,NYY,2003,14,1,0,9,0,1
27,SEA,W,8,5,0,0,0,0,0,NYY,2003,14,2,1,9,0.5,1
28,SEA,W,2,1,0,0,0,0,1,NYY,2003,14,3,2,9,0.6666666666666666,1
29,OAK,W,5,3,0,0,0,0,1,NYY,2003,13,1,1,9,1,1
30,OAK,L,3,5,10,0,0,1,1,NYY,2003,13,2,1,9,0.5,1
31,OAK,L,0,2,0,0,0,0,0,NYY,2003,13,3,1,9,0.3333333333333333,1
32,SEA,L,7,12,0,0,0,0,0,NYY,2003,14,4,2,9,0.5,1
33,SEA,W,7,2,0,0,0,0,0,NYY,2003,14,5,3,9,0.6,1
34,SEA,W,16,5,0,0,0,0,1,NYY,2003,14,6,4,9,0.6666666666666666,1
35,OAK,L,2,7,0,0,0,0,1,NYY,2003,13,4,1,9,0.25,1
36,OAK,W,5,2,0,0,0,0,0,NYY,2003,13,5,2,9,0.4,1
37,OAK,L,2,5,0,0,0,0,1,NYY,2003,13,6,2,9,0.3333333333333333,1
38,ANA,L,3,10,0,0,0,0,0,NYY,2003,1,4,2,9,0.5,1
39,ANA,L,3,5,0,0,0,0,0,NYY,2003,1,5,2,9,0.4,1
40,ANA,W,10,4,0,0,0,0,0,NYY,2003,1,6,3,9,0.5,1
41,TEX,L,5,8,12,0,0,1,1,NYY,2003,17,4,2,9,0.5,1
42,TEX,L,2,5,0,0,0,0,0,NYY,2003,17,5,2,9,0.4,1
43,TEX,L,1,5,0,0,0,0,0,NYY,2003,17,6,2,9,0.3333333333333333,1
44,BOS,W,7,3,0,0,0,0,0,NYY,2003,3,1,1,19,1,1
45,BOS,L,7,10,0,0,0,0,1,NYY,2003,3,2,1,19,0.5,1
46,BOS,W,4,2,0,0,0,0,0,NYY,2003,3,3,2,19,0.6666666666666666,1
47,TOR,L,3,8,0,0,0,0,1,NYY,2003,18,8,6,19,0.75,1
48,TOR,L,2,6,0,0,0,0,0,NYY,2003,18,9,6,19,0.6666666666666666,1
49,TOR,L,2,5,0,0,0,0,0,NYY,2003,18,10,6,19,0.6,1
50,TOR,L,3,5,0,0,0,0,0,NYY,2003,18,11,6,19,0.5454545454545454,1
51,BOS,L,4,8,0,0,0,0,0,NYY,2003,3,4,2,19,0.5,1
52,BOS,W,11,3,0,0,0,0,0,NYY,2003,3,5,3,19,0.6,1
53,BOS,W,6,5,0,1,0,0,1,NYY,2003,3,6,4,19,0.6666666666666666,1
54,DET,W,6,0,0,0,0,0,1,NYY,2003,8,1,1,6,1,1
55,DET,L,2,4,0,0,0,0,1,NYY,2003,8,2,1,6,0.5,1
56,DET,W,10,9,17,0,0,1,0,NYY,2003,8,3,2,6,0.6666666666666666,1
57,CIN,L,3,4,0,1,0,0,1,NYY,2003,6,1,0,3,0,0
58,CIN,L,2,6,0,0,0,0,0,NYY,2003,6,2,0,3,0,0
59,CIN,W,10,2,0,0,0,0,0,NYY,2003,6,3,1,3,0.3333333333333333,0
60,CHC,W,5,3,0,0,0,0,1,NYY,2003,4,1,1,3,1,1
61,CHC,L,2,5,0,0,0,0,1,NYY,2003,4,2,1,3,0.5,1
62,CHC,L,7,8,0,0,0,0,0,NYY,2003,4,3,1,3,0.3333333333333333,1
63,HOU,W,5,3,0,0,0,0,0,NYY,2003,9,1,1,3,1,1
64,HOU,L,0,8,0,0,0,0,1,NYY,2003,9,2,1,3,0.5,1
65,HOU,W,6,5,0,0,0,0,0,NYY,2003,9,3,2,3,0.6666666666666666,1
66,STL,W,5,2,0,0,0,0,1,NYY,2003,15,1,1,3,1,1
67,STL,W,13,4,0,0,0,0,1,NYY,2003,15,2,2,3,1,1
68,STL,W,5,2,0,0,0,0,1,NYY,2003,15,3,3,3,1,1
69,TBD,L,2,11,0,0,0,0,1,NYY,2003,16,6,3,19,0.5,1
70,TBD,W,10,2,0,0,0,0,0,NYY,2003,16,7,4,19,0.5714285714285714,1
71,TBD,W,1,0,12,1,0,1,1,NYY,2003,16,8,5,19,0.625,1
72,NYM,W,5,0,0,0,0,0,1,NYY,2003,12,1,1,6,1,1
73,NYM,W,7,3,11,0,0,1,1,NYY,2003,12,2,2,6,1,1
74,TBD,L,2,4,0,0,0,0,1,NYY,2003,16,9,5,19,0.5555555555555556,1
75,TBD,W,10,9,0,0,0,0,0,NYY,2003,16,10,6,19,0.6,1
76,TBD,W,8,5,0,0,0,0,1,NYY,2003,16,11,7,19,0.6363636363636364,1
77,TBD,W,4,3,0,0,0,0,1,NYY,2003,16,12,8,19,0.6666666666666666,1
78,NYM,W,6,4,0,0,0,0,1,NYY,2003,12,3,3,6,1,1
79,NYM,W,7,1,0,0,0,0,1,NYY,2003,12,4,4,6,1,1
80,NYM,W,9,8,0,0,0,0,1,NYY,2003,12,5,5,6,1,1
81,NYM,W,5,3,0,0,0,0,1,NYY,2003,12,6,6,6,1,1
82,BAL,W,6,5,0,0,0,0,1,NYY,2003,2,1,1,20,1,1
83,BAL,L,3,7,0,0,0,0,1,NYY,2003,2,2,1,20,0.5,1
84,BOS,L,3,10,0,0,0,0,0,NYY,2003,3,7,4,19,0.5714285714285714,1
85,BOS,L,2,10,0,0,0,0,0,NYY,2003,3,8,4,19,0.5,1
86,BOS,W,7,1,0,0,0,0,0,NYY,2003,3,9,5,19,0.5555555555555556,1
87,BOS,W,2,1,0,1,0,0,1,NYY,2003,3,10,6,19,0.6,1
88,CLE,L,0,4,0,0,0,0,1,NYY,2003,7,1,0,7,0,1
89,CLE,W,6,2,0,0,0,0,0,NYY,2003,7,2,1,7,0.5,1
90,CLE,L,2,3,10,1,0,1,1,NYY,2003,7,3,1,7,0.3333333333333333,1
91,TOR,W,8,5,0,0,0,0,0,NYY,2003,18,12,7,19,0.5833333333333334,1
92,TOR,L,3,10,0,0,0,0,1,NYY,2003,18,13,7,19,0.5384615384615384,1
93,TOR,W,6,2,0,0,0,0,0,NYY,2003,18,14,8,19,0.5714285714285714,1
94,CLE,W,5,4,0,1,0,0,1,NYY,2003,7,4,2,7,0.5,1
95,CLE,W,10,4,0,0,0,0,1,NYY,2003,7,5,3,7,0.6,1
96,CLE,W,7,4,0,0,0,0,1,NYY,2003,7,6,4,7,0.6666666666666666,1
97,CLE,W,7,4,0,0,0,0,1,NYY,2003,7,7,5,7,0.7142857142857143,1
98,TOR,L,0,8,8,0,0,0,1,NYY,2003,18,15,8,19,0.5333333333333333,1
99,BAL,W,4,2,0,0,0,0,0,NYY,2003,2,3,2,20,0.6666666666666666,1
100,BAL,L,3,5,0,0,0,0,1,NYY,2003,2,4,2,20,0.5,1
101,BOS,W,4,3,0,0,0,0,0,NYY,2003,3,11,7,19,0.6363636363636364,1
102,BOS,L,4,5,0,1,0,0,1,NYY,2003,3,12,7,19,0.5833333333333334,1
103,BOS,L,4,6,0,0,0,0,0,NYY,2003,3,13,7,19,0.5384615384615384,1
104,ANA,W,6,2,0,0,0,0,0,NYY,2003,1,7,4,9,0.5714285714285714,1
105,ANA,W,8,0,0,0,0,0,1,NYY,2003,1,8,5,9,0.625,1
106,ANA,W,2,1,10,0,0,1,1,NYY,2003,1,9,6,9,0.6666666666666666,1
107,OAK,L,2,3,10,1,0,1,1,NYY,2003,13,7,2,9,0.2857142857142857,1
108,OAK,W,10,7,0,0,0,0,0,NYY,2003,13,8,3,9,0.375,1
109,OAK,L,1,2,0,1,0,0,1,NYY,2003,13,9,3,9,0.3333333333333333,1
110,TEX,W,6,2,0,0,0,0,0,NYY,2003,17,7,3,9,0.42857142857142855,1
111,TEX,L,4,5,0,0,0,0,1,NYY,2003,17,8,3,9,0.375,1
112,TEX,W,7,5,0,0,0,0,0,NYY,2003,17,9,4,9,0.4444444444444444,1
113,SEA,W,9,7,0,0,0,0,1,NYY,2003,14,7,5,9,0.7142857142857143,1
114,SEA,L,1,2,0,0,0,0,1,NYY,2003,14,8,5,9,0.625,1
115,SEA,L,6,8,0,0,0,0,0,NYY,2003,14,9,5,9,0.5555555555555556,1
116,KCR,L,9,12,0,0,0,0,0,NYY,2003,10,1,0,6,0,1
117,KCR,W,6,0,0,0,0,0,0,NYY,2003,10,2,1,6,0.5,1
118,KCR,L,0,11,0,0,0,0,1,NYY,2003,10,3,1,6,0.3333333333333333,1
119,BAL,W,8,5,0,0,0,0,0,NYY,2003,2,5,3,20,0.6,1
120,BAL,W,6,4,0,0,0,0,1,NYY,2003,2,6,4,20,0.6666666666666666,1
121,BAL,W,5,4,12,0,0,1,1,NYY,2003,2,7,5,20,0.7142857142857143,1
122,BAL,W,8,0,0,0,0,0,1,NYY,2003,2,8,6,20,0.75,1
123,KCR,W,11,6,0,0,0,0,1,NYY,2003,10,4,2,6,0.5,1
124,KCR,W,6,3,0,0,0,0,1,NYY,2003,10,5,3,6,0.6,1
125,KCR,W,8,7,0,0,0,0,1,NYY,2003,10,6,4,6,0.6666666666666666,1
126,BAL,L,3,4,0,0,0,0,1,NYY,2003,2,9,6,20,0.6666666666666666,1
127,BAL,L,2,7,0,0,0,0,0,NYY,2003,2,10,6,20,0.6,1
128,BAL,W,7,0,0,0,0,0,0,NYY,2003,2,11,7,20,0.6363636363636364,1
129,BAL,W,5,2,0,0,0,0,1,NYY,2003,2,12,8,20,0.6666666666666666,1
130,CHW,L,2,13,0,0,0,0,1,NYY,2003,5,1,0,6,0,0
131,CHW,L,2,11,0,0,0,0,0,NYY,2003,5,2,0,6,0,0
132,CHW,W,7,5,0,0,0,0,0,NYY,2003,5,3,1,6,0.3333333333333333,0
133,BOS,L,5,10,0,0,0,0,1,NYY,2003,3,14,7,19,0.5,1
134,BOS,W,10,7,0,0,0,0,0,NYY,2003,3,15,8,19,0.5333333333333333,1
135,BOS,W,8,4,0,0,0,0,1,NYY,2003,3,16,9,19,0.5625,1
136,TOR,L,1,8,0,0,0,0,1,NYY,2003,18,16,8,19,0.5,1
137,TOR,L,3,4,0,0,0,0,0,NYY,2003,18,17,8,19,0.47058823529411764,1
138,TOR,W,3,2,0,0,0,0,0,NYY,2003,18,18,9,19,0.5,1
139,BOS,L,3,9,0,0,0,0,1,NYY,2003,3,17,9,19,0.5294117647058824,1
140,BOS,L,0,11,0,0,0,0,0,NYY,2003,3,18,9,19,0.5,1
141,BOS,W,3,1,0,0,0,0,0,NYY,2003,3,19,10,19,0.5263157894736842,1
142,TOR,W,9,3,0,0,0,0,1,NYY,2003,18,19,10,19,0.5263157894736842,1
143,DET,W,4,2,0,0,0,0,1,NYY,2003,8,4,3,6,0.75,1
